X,Y,Project ID,AGENCY_INF,LOCATION,INFRA,Project Co,Project De,Source_Yea,Source_Mod,Programmed,Cont. Amou,Mode of Im,Accomp to,TimeTable_,TimeTabl_1,TimeTabl_2,Accomp_Pla,Accomp_Act,Accomp_Sli,Remarks,NAME OF AI,geometry,2010,2012,2013,2014,2015,2016,2017,2018
118.495277777778,7.0125,AIRPORT PROJECTS 226,PGU,,CAGAYAN DE SULU (MAPUN),AIRPORT PROJECTS 226,"CAGAYAN DE SULU (MAPUN) AIRPORT Const of perimeter fence,bays-barbed wire w/ concrete post_x000D_
Brgy. Lubak, Parang, Mapun, Tawi-Tawi","2015",GAA,10.000000000000000,9.850000000000000,MOA with PGU,1.000000000000000,2015-06-30,2016-01-06,2017-02-10,1.000000000000000,1.000000000000000,,Completed.| |,CAGAYAN  DE SULU (Mapun)AIRPORT,POINT (118.4952777777778 7.0125),,,,,,,,
120.246713833333,16.0345285555556,AIRPORT PROJECTS 9,,,LINGAYEN AIRPORT,AIRPORT PROJECTS 9,LINGAYEN AIRPORT - Construction of Apron,"2018",GAA,10.000000000000000,8.690000000000000,J. C. Ferrer Construction,0.000000000000000,2018-10-30,2019-01-12,2019-04-30,1.000000000000000,1.000000000000000,,Bid out: 09-May-18.NTP received: 23-Oct-18.  |Project completed.Revised completion: 30-Apr-19 (due to issuance of NOTAM)|,LINGAYEN AIRPORT,POINT (120.2467138333333 16.03452855555556),"11322",24818.000000000000000,"20357","20859","21118","22454","22847","31036"
121.216666666667,16.55,AIRPORT PROJECTS 19,,,BAGABAG AIRPORT,AIRPORT PROJECTS 19,BAGABAG AIRPORT - Const of Admin Bldg and Perimeter Fence,"2016",GAA,11.750000000000000,8.676000000000000,T.M. Abad Construction,1.000000000000000,2017-01-05,2017-06-03,2017-06-03,1.000000000000000,1.000000000000000,,Project Completed.|  |0,BAGABAG AIRPORT,POINT (121.2166666666667 16.55),"1097",123.000000000000000,,"182","266","509","809","1714"
118.758741666667,9.74211900277778,AIRPORT PROJECTS 51,,,PUERTO PRINCESA AIRPORT,AIRPORT PROJECTS 51,PUERTO PRINCESA AIRPORT - Replication of WESCOM Facilities and Structures affected by PPADP,"2015",GAA,75.000000000000000,64.552999999999997,Adimre,1.000000000000000,2015-10-07,2016-11-30,2017-01-09,1.000000000000000,1.000000000000000,,Bid out: 24-Oct-14.Completed.|  |,PUERTO PRINCESA INTL AIRPORT,POINT (118.7587416666667 9.742119002777777),"591798",1322925.000000000000000,"1370425","1378580","1591718","1644003","1790115","2150705"
120.607805555556,13.20415,AIRPORT PROJECTS 53,,,MAMBURAO AIRPORT,AIRPORT PROJECTS 53,"MAMBURAO AIRPORT - Const of Perimeter fence, Asphalt overlay of runway and Rehab of PTB","2018",GAA,55.763999999999996,50.137000000000000,BM  Marketing,0.000000000000000,2019-01-10,2019-08-07,2019-12-29,1.000000000000000,1.000000000000000,,Bid out: 07-Aug-18.NTP received: 03-Jan-19. Project completed|Revised completion: 29-Dec-19 due to VO #1(Additional CHB fence and electrical |works).,MAMBURAO,POINT (120.6078055555555 13.20415),"1552",2205.000000000000000,"1826",,"2008","1061","1206","1357"
122.076209166667,12.3092958888889,AIRPORT PROJECTS 62,,,ROMBLON AIRPORT-,AIRPORT PROJECTS 62,"ROMBLON AIRPORT- Asphalt overlay of runway&shoulder grade correction, concreting of VPA & Const of perimeter fence/security fence with gate","2015",GAA,42.000000000000000,35.625999999999998,C.T.  Leoncio Const,1.000000000000000,2017-05-09,2017-10-05,2019-04-10,1.000000000000000,1.000000000000000,,Bid out: 08-Nov-16.NTP received : 2-May-17|Project completed. Revised completion: 10-Apr-19 (due to issuance of NOTAM)|,ROMBLON AIRPORT,POINT (122.0762091666667 12.30929588888889),"17050",12820.000000000000000,"4634","112","7304","8265","19839","19303"
124.204897222222,13.5769861111111,AIRPORT PROJECTS 81,,,VIRAC AIRPORT-,AIRPORT PROJECTS 81,"VIRAC AIRPORT- Brgy. San Isidro, Virac, Catanduanes Asphalt Overlay of Runway (132.175M)",2014 / 2015,GAA,50.000000000000000,101.155000000000001,Pacific concrete,1.000000000000000,2015-04-13,2016-06-19,2016-06-19,1.000000000000000,1.000000000000000,,Bid out:03-Sep-14.Project completed|  |,VIRAC AIRPORT,POINT (124.2048972222222 13.57698611111111),"42573",37901.000000000000000,"40038","48304","52029","54041","53265","63068"
123.629916666667,12.3694027777778,AIRPORT PROJECTS 86,,,MASBATE AIRPORT-,AIRPORT PROJECTS 86,"MASBATE AIRPORT- Asphalt overlay of runway and shoulder grade correction.Brgy. Nursery, Masbate City, Masbate","2015",GAA,89.347999999999999,72.381000000000000,Vicente T. Lao,1.000000000000000,2017-05-09,2017-09-05,2019-08-24,1.000000000000000,1.000000000000000,,Bid out:18-Oct-16.NTP received : 2-May-17. Revised completion:02-Jul-19 due to|time extension.Completed with liquidated damages due to delay of implementation.|,MASBATE AIRPORT,POINT (123.6299166666667 12.36940277777778),"44068",62598.000000000000000,"45990","31448","31042","30078","65627","75572"
123.471128305556,9.21172438888889,AIRPORT PROJECTS 115,,,SIQUIJOR AIRPORT,AIRPORT PROJECTS 115,"SIQUIJOR AIRPORT - Completion of concreting of runway, shoulder grade correction","2015",GAA,63.000000000000000,42.098999999999997,Wynn Const,1.000000000000000,2017-01-05,2017-09-01,2018-03-16,1.000000000000000,1.000000000000000,,Bid out:16-Oct-15. Project Completed|NTP received : 29-Dec-16.|,SIQUIJOR AIRPORT,POINT (123.4711283055556 9.211724388888888),"86",379.000000000000000,"122",,,,,"2114"
123.853506663889,9.66555388055556,AIRPORT PROJECTS 122,,,TAGBILARAN AIRPORT,AIRPORT PROJECTS 122,TAGBILARAN AIRPORT - Asphalt overlay of runway,"2015",GAA,68.500000000000000,44.777999999999999,IBC Int'l Bldrs,1.000000000000000,2017-03-03,2017-08-29,2017-11-24,1.000000000000000,1.000000000000000,,Bid out: 17-Oct-16. Project completed.|  |,TAGBILARAN AIRPORT,POINT (123.8535066638889 9.665553880555557),"573299",734207.000000000000000,"602019","651837","776434","871383","921586","1018699"
123.784694305556,9.21172438888889,AIRPORT PROJECTS 123,,,BANTAYAN AIRPORT,AIRPORT PROJECTS 123,"BANTAYAN AIRPORT - Brgy. Okoy, Sta. Fe, Cebu. Concreting of Runway (150mx18m)& Shoulder Grade Correction,Provision for Distance to go Marker(300m interval)","2015",GAA,10.000000000000000,7.967000000000000,T.M Abad Const.,1.000000000000000,2016-05-23,2016-07-21,2016-07-13,1.000000000000000,1.000000000000000,,Bid out: 06-Oct-15.Project completed|  |,BANTAYAN AIRPORT,POINT (123.7846943055555 9.211724388888888),,1512.000000000000000,,,,,,
124.412563888889,11.5657944444444,AIRPORT PROJECTS 157,,,BILIRAN AIRPORT,AIRPORT PROJECTS 157,"BILIRAN AIRPORT -  Construction of perimeter fence (barbed wire with concrete post (4,500lm/1,800 bays)","2018",GAA,14.699999999999999,12.571000000000000,Advance Tech Const,0.000000000000000,2018-11-19,2019-04-17,2019-04-17,1.000000000000000,1.000000000000000,,Bid out: 29-May-18. NTP received 12-Nov-18. Project completed. |For final inspection.|,BILIRAN AIRPORT,POINT (124.4125638888889 11.56579444444445),,,,,"12","18","721","806"
122.605555555556,7.79444444444444,AIRPORT PROJECTS 175,,,IPIL AIRPORT,AIRPORT PROJECTS 175,"IPIL AIRPORT - Const of Passenger Terminal Building. Brgy. Sanito, Zamboanga Sibugay","2017",GAA,3.000000000000000,,Khadeem Construction,0.000000000000000,2018-03-06,2018-08-02,2018-11-17,1.000000000000000,1.000000000000000,,Bid out: 16-Aug-17. NTP received: 27-Feb-18|Completed|,IPIL AIRPORT,POINT (122.6055555555556 7.794444444444444),,,,,,,,
124.708479355556,9.25378802777778,AIRPORT PROJECTS 193,,,CAMIGUIN AIRPORT,AIRPORT PROJECTS 193,"CAMIGUIN AIRPORT - Slope correction through asphalt overlay_x000D_
Barangay Baylao,Mambajao,Â Camiguin",2014 / 2015,GAA,41.000000000000000,70.367999999999995,S.M. Castro Management,1.000000000000000,2016-04-06,2016-10-02,2017-06-30,1.000000000000000,1.000000000000000,,Bid out: 07-Jul-15. Project completed.|Revised target date of completion 28-Jul-17.|,CAMIGUIN AIRPORT,POINT (124.7084793555556 9.253788027777778),,,,"8654",,,,"64034"
119.74355,5.04068924722222,AIRPORT PROJECTS 217,,,"SANGA-SANGA AIRPORT(248,250",AIRPORT PROJECTS 217,"SANGA-SANGA AIRPORT(248,250m) Civil Works-Proposed runway expansion,Site Dev't for runway extension &stopway,embankment of existing drainage. Bongao, Tawi-tawi","2015",GAA,148.441000000000003,115.891000000000005,C.T. Leoncio Const,1.000000000000000,2017-05-09,2018-05-03,2018-09-13,1.000000000000000,1.000000000000000,,Bid out: 09-Nov-16. NTP received : 02-May-17|Project Completed.Revised completion: 13-Sep-18|,SANGA-SANGA AIRPORT,POINT (119.74355 5.040689247222222),,,"20303","26922","72144","108030","102564","124439"
123.677736111111,13.1127416666667,AIRPORT PROJECTS 69,,,BICOL INTERNATIONAL AIRPORT (DARAGA),AIRPORT PROJECTS 69,"BICOL INTERNATIONAL AIRPORT (DARAGA) - (Package 2B) Const. of Term. Bldg., Rwy Completion and Other Site Development","2017",GAA,665.421000000000049,,E.M. Cuerpo/ J.D. Legaspi,0.000000000000000,2017-05-09,2019-10-25,,0.359800000000000,0.274300000000000,-0.085500000000000,Bid out: 21-Nov-16. NTP received : 3-May-17|Resumed on 22-Feb-18.Revised target date of completion: 31-Jul-20.|The project is ongoing. Slow progress is due to sequential activity from the other Contract (2A). V.O was introduce to utilize concrete pile to,NEW BICOL,POINT (123.6777361111111 13.11274166666667),,,,,,,,
119.273991666667,10.5256333333333,AIRPORT PROJECTS 46,CAAP,,SAN VICENTE AIRPORT-,AIRPORT PROJECTS 46,"SAN VICENTE AIRPORT- Runway Extension, Concreting of VPA,Const of Powerhouse, Admin Building, Security Fence, Frangible Fence, Service Entrance Pole, Provision of Drainage System, Const of Cistern Water Tank, Provision of Water Line_x000D_
Brgy. Agutayan","2015",GAA,96.599999999999994,78.733999999999995,MOA with CAAP,0.972300000000000,2019-01-25,2019-11-21,,0.938500000000000,0.972300000000000,0.033800000000000,On-going implementation|0|,SAN VICENTE,POINT (119.2739916666667 10.52563333333333),,,,,,,,"7632"
123.471128305556,9.21172438888889,AIRPORT PROJECTS 116,,,SIQUIJOR AIRPORT-,AIRPORT PROJECTS 116,"SIQUIJOR AIRPORT- Construction of New PTB, Power House and VPA","2016",GAA,40.799999999999997,34.792000000000002,CB Garay Philwide,0.750000000000000,2018-03-01,2018-10-26,,1.000000000000000,0.750000000000000,-0.250000000000000,"Bid out: 16-Aug-17.NTP received : 22-Feb-18|Approved contract termination,however the contractor requested to complete the |project within 5 months, subject to liquidated damages.Revised completion: 15-Dec-19.",SIQUIJOR AIRPORT,POINT (123.4711283055556 9.211724388888888),"86",379.000000000000000,"122",,,,,"2114"
124.829444444444,11.8061111111111,AIRPORT PROJECTS 159,,,CATBALOGAN AIRPORT-,AIRPORT PROJECTS 159,"CATBALOGAN AIRPORT- Construction of perimeter fence (4,100lm/1,640 bays barbed wire with concrete post), Runway strip grade correction (27,729 cu.m)","2018",GAA,30.000000000000000,20.925999999999998,G.A. Flores Const,0.000000000000000,2018-10-29,2019-05-26,,0.350400000000000,0.590000000000000,0.239600000000000,Bid out: 29-May-18. NTP received: 22-Oct-18. Suspended dtd 26-Aug-19 due to VO|(due to identified rock formation which requires revision of plans) Revised |completion: 24-Nov-19 due to ROW issue and issuance of DENR permits.,CATBALOGAN AIRPORT,POINT (124.8294444444444 11.80611111111111),,,,,"7","55","8","116"
